ID_ASO;DATA_STANU;STAN;ID_JED;ID_PROD;WART_NETTO;ID_WALUTA
2202248;04.02.2024;0;SZT;VOBRO;0;PLN
2202248B;04.02.2024;0;SZT;VOBRO;0;PLN
2202249;04.02.2024;0;SZT;VOBRO;0;PLN
2202250;04.02.2024;0;SZT;VOBRO;0;PLN
2202251;04.02.2024;0;SZT;VOBRO;0;PLN
2202252;04.02.2024;0;SZT;VOBRO;0;PLN
2202253;04.02.2024;0;SZT;VOBRO;0;PLN
2202255;04.02.2024;0;SZT;VOBRO;0;PLN
2202261;04.02.2024;0;SZT;VOBRO;0;PLN
2202261B;04.02.2024;0;SZT;VOBRO;0;PLN
2202262;04.02.2024;0;SZT;VOBRO;0;PLN
2202701;04.02.2024;0;SZT;VOBRO;0;PLN
2202702;04.02.2024;0;SZT;VOBRO;0;PLN
2202703;04.02.2024;0;SZT;VOBRO;0;PLN
2202704;04.02.2024;0;SZT;VOBRO;0;PLN
2202705;04.02.2024;0;SZT;VOBRO;0;PLN
2202706;04.02.2024;0;SZT;VOBRO;0;PLN
2202707;04.02.2024;0;SZT;VOBRO;0;PLN
2202708;04.02.2024;0;SZT;VOBRO;0;PLN
2202997;04.02.2024;0;SZT;VOBRO;0;PLN
2202998;04.02.2024;0;SZT;VOBRO;0;PLN
2202999;04.02.2024;0;SZT;VOBRO;0;PLN
2204000;04.02.2024;0;KG;VOBRO;0;PLN
2204001;04.02.2024;96;KG;VOBRO;1833,6;PLN
2204001A;04.02.2024;0;KG;VOBRO;0;PLN
2204003;04.02.2024;0;KG;VOBRO;0;PLN
2204004;04.02.2024;96;KG;VOBRO;1497,6;PLN
2204004C;04.02.2024;0;KG;VOBRO;0;PLN
2204005;04.02.2024;0;KG;VOBRO;0;PLN
2204006;04.02.2024;900;KG;VOBRO;14220;PLN
2204007;04.02.2024;0;KG;VOBRO;0;PLN
2204007B;04.02.2024;0;KG;VOBRO;0;PLN
2204008;04.02.2024;0;KG;VOBRO;0;PLN
2204010;04.02.2024;0;KG;VOBRO;0;PLN
2204011;04.02.2024;0;KG;VOBRO;0;PLN
2204012;04.02.2024;0;KG;VOBRO;0;PLN
2204013;04.02.2024;0;KG;VOBRO;0;PLN
2204015;04.02.2024;0;KG;VOBRO;0;PLN
2204016;04.02.2024;0;KG;VOBRO;0;PLN
2204017;04.02.2024;24;KG;VOBRO;458,4;PLN
2204018;04.02.2024;0;KG;VOBRO;0;PLN
2204019;04.02.2024;51;KG;VOBRO;974,1;PLN
2204020;04.02.2024;6;KG;VOBRO;114,6;PLN
2204021;04.02.2024;0;KG;VOBRO;0;PLN
2204022;04.02.2024;0;KG;VOBRO;0;PLN
2204023;04.02.2024;36;KG;VOBRO;687,6;PLN
2204024;04.02.2024;0;KG;VOBRO;0;PLN
2204025;04.02.2024;0;KG;VOBRO;0;PLN
2204025A;04.02.2024;0;KG;VOBRO;0;PLN
2204025B;04.02.2024;0;KG;VOBRO;0;PLN
2204026;04.02.2024;0;KG;VOBRO;0;PLN
2204027;04.02.2024;0;KG;VOBRO;0;PLN
2204028;04.02.2024;0;KG;VOBRO;0;PLN
2204029;04.02.2024;0;KG;VOBRO;0;PLN
2204030;04.02.2024;72;KG;VOBRO;1375,2;PLN
2204031;04.02.2024;0;KG;VOBRO;0;PLN
2204031A;04.02.2024;0;KG;VOBRO;0;PLN
2204032;04.02.2024;0;KG;VOBRO;0;PLN
2204033;04.02.2024;0;KG;VOBRO;0;PLN
2204034;04.02.2024;0;KG;VOBRO;0;PLN
2204040;04.02.2024;30;KG;VOBRO;573;PLN
2204041;04.02.2024;0;KG;VOBRO;0;PLN
2204042;04.02.2024;0;KG;VOBRO;0;PLN
2204043;04.02.2024;0;KG;VOBRO;0;PLN
2204045;04.02.2024;0;KG;VOBRO;0;PLN
2204046;04.02.2024;42;KG;VOBRO;802,2;PLN
2204047;04.02.2024;0;KG;VOBRO;0;PLN
2204047B;04.02.2024;0;KG;VOBRO;0;PLN
2204048;04.02.2024;0;KG;VOBRO;0;PLN
2204049;04.02.2024;0;KG;VOBRO;0;PLN
2204050;04.02.2024;0;KG;VOBRO;0;PLN
2204050B;04.02.2024;21;KG;VOBRO;401,1;PLN
2204051;04.02.2024;39;KG;VOBRO;1033,5;PLN
2204055;04.02.2024;0;KG;VOBRO;0;PLN
2204056;04.02.2024;0;KG;VOBRO;0;PLN
2204057;04.02.2024;80;KG;VOBRO;2004,8;PLN
2204061;04.02.2024;0;KG;VOBRO;0;PLN
2204062;04.02.2024;0;KG;VOBRO;0;PLN
2204081;04.02.2024;0;KG;VOBRO;0;PLN
2204082;04.02.2024;0;KG;VOBRO;0;PLN
2204100;04.02.2024;0;KG;VOBRO;0;PLN
2204101;04.02.2024;0;KG;VOBRO;0;PLN
2204102;04.02.2024;0;KG;VOBRO;0;PLN
2204150;04.02.2024;0;KG;VOBRO;0;PLN
2204501;04.02.2024;0;KG;VOBRO;0;PLN
2204502;04.02.2024;0;KG;VOBRO;0;PLN
2204503;04.02.2024;0;KG;VOBRO;0;PLN
2204504;04.02.2024;0;KG;VOBRO;0;PLN
2204506;04.02.2024;0;KG;VOBRO;0;PLN
2204996;04.02.2024;0;KG;VOBRO;0;PLN
2204997;04.02.2024;0;KG;VOBRO;0;PLN
2204998;04.02.2024;0;KG;VOBRO;0;PLN
2204999;04.02.2024;0;KG;VOBRO;0;PLN
2205001;04.02.2024;0;KG;VOBRO;0;PLN
2205002;04.02.2024;0;KG;VOBRO;0;PLN
2205003;04.02.2024;0;KG;VOBRO;0;PLN
2205004;04.02.2024;0;KG;VOBRO;0;PLN
2205005;04.02.2024;0;KG;VOBRO;0;PLN
2205006;04.02.2024;0;KG;VOBRO;0;PLN
2205021;04.02.2024;0;KG;VOBRO;0;PLN
2205022;04.02.2024;0;KG;VOBRO;0;PLN
2206101;04.02.2024;0;SZT;VOBRO;0;PLN
2206120;04.02.2024;0;SZT;VOBRO;0;PLN
2206121;04.02.2024;0;SZT;VOBRO;0;PLN
2206122;04.02.2024;0;SZT;VOBRO;0;PLN
2206123;04.02.2024;0;SZT;VOBRO;0;PLN
2206131;04.02.2024;0;SZT;VOBRO;0;PLN
2206132;04.02.2024;0;SZT;VOBRO;0;PLN
2206150;04.02.2024;0;SZT;VOBRO;0;PLN
2207001;04.02.2024;0;SZT;VOBRO;0;PLN
2207002;04.02.2024;0;SZT;VOBRO;0;PLN
2207003;04.02.2024;0;SZT;VOBRO;0;PLN
2208001;04.02.2024;0;KG;VOBRO;0;PLN
2208011;04.02.2024;0;KG;VOBRO;0;PLN
2208012;04.02.2024;0;KG;VOBRO;0;PLN
2299100;04.02.2024;0;SZT;VOBRO;0;PLN
2299101;04.02.2024;0;SZT;VOBRO;0;PLN
2299201;04.02.2024;0;SZT;VOBRO;0;PLN
2299202;04.02.2024;0;SZT;VOBRO;0;PLN
2299203;04.02.2024;0;SZT;VOBRO;0;PLN
2299401;04.02.2024;20;KG;VOBRO;510;PLN
2299402;04.02.2024;0;KG;VOBRO;0;PLN
2299403;04.02.2024;0;KG;VOBRO;0;PLN
2299404;04.02.2024;0;KG;VOBRO;0;PLN
2299405;04.02.2024;0;KG;VOBRO;0;PLN
2299451;04.02.2024;0;KG;VOBRO;0;PLN
2299452;04.02.2024;0;KG;VOBRO;0;PLN
2299601;04.02.2024;0;SZT;VOBRO;0;PLN
2299602;04.02.2024;0;SZT;VOBRO;0;PLN
2299603;04.02.2024;0;SZT;VOBRO;0;PLN
2299700;04.02.2024;0;SZT;VOBRO;0;PLN
2299701;04.02.2024;0;SZT;VOBRO;0;PLN
2299702;04.02.2024;0;SZT;VOBRO;0;PLN
2299703;04.02.2024;0;SZT;VOBRO;0;PLN
2299704;04.02.2024;0;SZT;VOBRO;0;PLN
2299705;04.02.2024;0;SZT;VOBRO;0;PLN
2299706;04.02.2024;0;SZT;VOBRO;0;PLN
2299707;04.02.2024;0;SZT;VOBRO;0;PLN
2299708;04.02.2024;0;SZT;VOBRO;0;PLN
2299708A;04.02.2024;0;SZT;VOBRO;0;PLN
2299709;04.02.2024;0;SZT;VOBRO;0;PLN
2299710;04.02.2024;0;SZT;VOBRO;0;PLN
2299711;04.02.2024;0;SZT;VOBRO;0;PLN
2299712;04.02.2024;0;SZT;VOBRO;0;PLN
2299713;04.02.2024;0;SZT;VOBRO;0;PLN
2299714;04.02.2024;0;SZT;VOBRO;0;PLN
2299715;04.02.2024;0;SZT;VOBRO;0;PLN
2299716;04.02.2024;0;SZT;VOBRO;0;PLN
2299717;04.02.2024;0;SZT;VOBRO;0;PLN
2299718;04.02.2024;0;SZT;VOBRO;0;PLN
2299719;04.02.2024;0;SZT;VOBRO;0;PLN
2299720;04.02.2024;0;SZT;VOBRO;0;PLN
2299721;04.02.2024;0;SZT;VOBRO;0;PLN
2299722;04.02.2024;0;SZT;VOBRO;0;PLN
2299723;04.02.2024;0;SZT;VOBRO;0;PLN
2299724;04.02.2024;0;SZT;VOBRO;0;PLN
2299725;04.02.2024;0;SZT;VOBRO;0;PLN
2299726;04.02.2024;0;SZT;VOBRO;0;PLN
2299727;04.02.2024;0;SZT;VOBRO;0;PLN
2299728;04.02.2024;0;SZT;VOBRO;0;PLN
2299731;04.02.2024;0;SZT;VOBRO;0;PLN
2299732;04.02.2024;0;SZT;VOBRO;0;PLN
2299733;04.02.2024;0;SZT;VOBRO;0;PLN
2299734;04.02.2024;0;SZT;VOBRO;0;PLN
2299735;04.02.2024;0;SZT;VOBRO;0;PLN
2299736;04.02.2024;0;SZT;VOBRO;0;PLN
2299741;04.02.2024;0;SZT;VOBRO;0;PLN
2299742;04.02.2024;0;SZT;VOBRO;0;PLN
2299901;04.02.2024;0;KG;VOBRO;0;PLN
2299999;04.02.2024;0;SZT;VOBRO;0;PLN
4001001;04.02.2024;720;SZT;STORCK;1677,6;PLN
4001002;04.02.2024;0;SZT;STORCK;0;PLN
4001003;04.02.2024;0;SZT;STORCK;0;PLN
4001004;04.02.2024;0;SZT;STORCK;0;PLN
4001009;04.02.2024;0;SZT;STORCK;0;PLN
4001010;04.02.2024;0;SZT;STORCK;0;PLN
4001011;04.02.2024;0;SZT;STORCK;0;PLN
4001021;04.02.2024;0;SZT;STORCK;0;PLN
4002001;04.02.2024;0;SZT;STORCK;0;PLN
4002001B;04.02.2024;1359;SZT;STORCK;9377,1;PLN
4002002;04.02.2024;0;SZT;STORCK;0;PLN
4002003;04.02.2024;0;SZT;STORCK;0;PLN
4002005;04.02.2024;0;SZT;STORCK;0;PLN
4002006;04.02.2024;0;SZT;STORCK;0;PLN
4002007;04.02.2024;0;SZT;STORCK;0;PLN
4002021;04.02.2024;461;SZT;STORCK;6546,2;PLN
4002031;04.02.2024;0;SZT;STORCK;0;PLN
4002041;04.02.2024;0;SZT;STORCK;0;PLN
4002042;04.02.2024;0;SZT;STORCK;0;PLN
4002043;04.02.2024;3;SZT;STORCK;15,12;PLN
4002051;04.02.2024;78;SZT;STORCK;2746,38;PLN
4002901;04.02.2024;0;SZT;STORCK;0;PLN
4002902;04.02.2024;0;SZT;STORCK;0;PLN
4002921;04.02.2024;0;SZT;STORCK;0;PLN
4002931;04.02.2024;0;SZT;STORCK;0;PLN
4002932;04.02.2024;0;SZT;STORCK;0;PLN
4002933;04.02.2024;0;SZT;STORCK;0;PLN
4002934;04.02.2024;0;SZT;STORCK;0;PLN
4002935;04.02.2024;0;SZT;STORCK;0;PLN
4002951;04.02.2024;0;SZT;STORCK;0;PLN
4002952;04.02.2024;0;SZT;STORCK;0;PLN
4002953;04.02.2024;0;SZT;STORCK;0;PLN
4002955;04.02.2024;0;SZT;STORCK;0;PLN
4002960;04.02.2024;0;SZT;STORCK;0;PLN
4002981;04.02.2024;0;SZT;STORCK;0;PLN
4002996;04.02.2024;0;SZT;STORCK;0;PLN
4002997;04.02.2024;0;SZT;STORCK;0;PLN
4002998;04.02.2024;0;SZT;STORCK;0;PLN
4002999;04.02.2024;0;SZT;STORCK;0;PLN
4003001;04.02.2024;0;SZT;STORCK;0;PLN
4003002;04.02.2024;0;SZT;STORCK;0;PLN
4003003;04.02.2024;0;SZT;STORCK;0;PLN
4003004;04.02.2024;0;SZT;STORCK;0;PLN
4003005;04.02.2024;0;SZT;STORCK;0;PLN
4003006;04.02.2024;0;SZT;STORCK;0;PLN
4003007;04.02.2024;0;SZT;STORCK;0;PLN
4003999;04.02.2024;0;SZT;STORCK;0;PLN
4007001;04.02.2024;431;SZT;STORCK;1486,95;PLN
4007011;04.02.2024;0;SZT;STORCK;0;PLN
4007012;04.02.2024;0;SZT;STORCK;0;PLN
4007013;04.02.2024;0;SZT;STORCK;0;PLN
4007013A;04.02.2024;0;SZT;STORCK;0;PLN
4007014;04.02.2024;0;SZT;STORCK;0;PLN
4007015;04.02.2024;0;SZT;STORCK;0;PLN
4007021;04.02.2024;233;SZT;STORCK;673,37;PLN
4007022;04.02.2024;0;SZT;STORCK;0;PLN
4007031;04.02.2024;0;SZT;STORCK;0;PLN
4007032;04.02.2024;0;SZT;STORCK;0;PLN
4007035;04.02.2024;90;SZT;STORCK;346,5;PLN
4007036;04.02.2024;0;SZT;STORCK;0;PLN
4007037;04.02.2024;0;SZT;STORCK;0;PLN
4007038;04.02.2024;0;SZT;STORCK;0;PLN
4007051;04.02.2024;54;SZT;STORCK;165,78;PLN
4007061;04.02.2024;0;SZT;STORCK;0;PLN
4007071;04.02.2024;0;SZT;STORCK;0;PLN
4007501;04.02.2024;499;SZT;STORCK;1042,91;PLN
4007505;04.02.2024;0;SZT;STORCK;0;PLN
4007511;04.02.2024;144;SZT;STORCK;279,36;PLN
4007521;04.02.2024;24;SZT;STORCK;44,16;PLN
4008001;04.02.2024;1637;SZT;STORCK;2291,8;PLN
4008001A;04.02.2024;0;SZT;STORCK;0;PLN
4008002;04.02.2024;0;SZT;STORCK;0;PLN
4008003;04.02.2024;0;SZT;STORCK;0;PLN
4008004;04.02.2024;0;SZT;STORCK;0;PLN
4008005;04.02.2024;0;SZT;STORCK;0;PLN
4008012;04.02.2024;0;SZT;STORCK;0;PLN
4008013;04.02.2024;0;SZT;STORCK;0;PLN
4008999;04.02.2024;0;SZT;STORCK;0;PLN
4009001;04.02.2024;2310;SZT;STORCK;6190,8;PLN
4009011;04.02.2024;0;SZT;STORCK;0;PLN
4009021;04.02.2024;0;SZT;STORCK;0;PLN
4009031;04.02.2024;0;SZT;STORCK;0;PLN
4009032;04.02.2024;0;SZT;STORCK;0;PLN
4009051;04.02.2024;0;SZT;STORCK;0;PLN
4009061;04.02.2024;0;SZT;STORCK;0;PLN
4009062;04.02.2024;0;SZT;STORCK;0;PLN
4009098;04.02.2024;0;SZT;STORCK;0;PLN
4009099;04.02.2024;0;SZT;STORCK;0;PLN
4009101;04.02.2024;0;SZT;STORCK;0;PLN
4009111;04.02.2024;0;SZT;STORCK;0;PLN
4009121;04.02.2024;0;SZT;STORCK;0;PLN
4009122;04.02.2024;0;SZT;STORCK;0;PLN
4009201;04.02.2024;0;SZT;STORCK;0;PLN
4009202;04.02.2024;0;SZT;STORCK;0;PLN
4009203;04.02.2024;0;SZT;STORCK;0;PLN
4009204;04.02.2024;45;SZT;STORCK;166,95;PLN
4009204B;04.02.2024;0;SZT;STORCK;0;PLN
4009205;04.02.2024;0;SZT;STORCK;0;PLN
4009206;04.02.2024;225;SZT;STORCK;834,75;PLN
4009207;04.02.2024;0;SZT;STORCK;0;PLN
4009208;04.02.2024;240;SZT;STORCK;890,4;PLN
4009220;04.02.2024;78;SZT;STORCK;289,38;PLN
4009231;04.02.2024;0;SZT;STORCK;0;PLN
4009232;04.02.2024;0;SZT;STORCK;0;PLN
4009250;04.02.2024;0;SZT;STORCK;0;PLN
4009251;04.02.2024;0;DISP;STORCK;0;PLN
4009252;04.02.2024;0;SZT;STORCK;0;PLN
4009989;04.02.2024;0;SZT;STORCK;0;PLN
4009990;04.02.2024;0;SZT;STORCK;0;PLN
4009991;04.02.2024;0;SZT;STORCK;0;PLN
4009992;04.02.2024;0;SZT;STORCK;0;PLN
4009993;04.02.2024;0;SZT;STORCK;0;PLN
4009994;04.02.2024;0;SZT;STORCK;0;PLN
4009995;04.02.2024;0;SZT;STORCK;0;PLN
4009996;04.02.2024;0;SZT;STORCK;0;PLN
4009997;04.02.2024;0;SZT;STORCK;0;PLN
4009998;04.02.2024;0;SZT;STORCK;0;PLN
4009999;04.02.2024;0;SZT;STORCK;0;PLN
4010001;04.02.2024;914;SZT;STORCK;4707,1;PLN
4010010;04.02.2024;1360;SZT;STORCK;911,2;PLN
4011001;04.02.2024;0;SZT;STORCK;0;PLN
4011002;04.02.2024;0;SZT;STORCK;0;PLN
4011003;04.02.2024;0;SZT;STORCK;0;PLN
4011004;04.02.2024;0;SZT;STORCK;0;PLN
4011011;04.02.2024;1206;SZT;STORCK;3256,2;PLN
4011012;04.02.2024;0;SZT;STORCK;0;PLN
4011013;04.02.2024;0;SZT;STORCK;0;PLN
4011014;04.02.2024;0;SZT;STORCK;0;PLN
4011015;04.02.2024;0;SZT;STORCK;0;PLN
4011021;04.02.2024;0;SZT;STORCK;0;PLN
4011022;04.02.2024;289;SZT;STORCK;1317,84;PLN
4011023;04.02.2024;432;SZT;STORCK;1956,96;PLN
4011024;04.02.2024;281;SZT;STORCK;1281,36;PLN
4011025;04.02.2024;0;SZT;STORCK;0;PLN
4011031;04.02.2024;0;SZT;STORCK;0;PLN
4011501;04.02.2024;0;SZT;STORCK;0;PLN
4011521;04.02.2024;0;SZT;STORCK;0;PLN
4011997;04.02.2024;0;SZT;STORCK;0;PLN
4011998;04.02.2024;0;SZT;STORCK;0;PLN
4011999;04.02.2024;0;SZT;STORCK;0;PLN
4099101;04.02.2024;0;SZT;STORCK;0;PLN
4099102;04.02.2024;0;SZT;STORCK;0;PLN
4099201;04.02.2024;0;SZT;STORCK;0;PLN
4099202;04.02.2024;0;SZT;STORCK;0;PLN
4099701;04.02.2024;0;SZT;STORCK;0;PLN
4099702;04.02.2024;0;SZT;STORCK;0;PLN
4099703;04.02.2024;0;SZT;STORCK;0;PLN
4099994;04.02.2024;0;SZT;STORCK;0;PLN
4099995;04.02.2024;0;SZT;STORCK;0;PLN
4099997;04.02.2024;0;SZT;STORCK;0;PLN
4099998;04.02.2024;0;SZT;STORCK;0;PLN
4099999;04.02.2024;0;SZT;STORCK;0;PLN
4104001;04.02.2024;0;KG;STORCK;0;PLN
4107001;04.02.2024;0;SZT;STORCK;0;PLN
4107011;04.02.2024;0;SZT;STORCK;0;PLN
4107021;04.02.2024;0;SZT;STORCK;0;PLN
4107022;04.02.2024;0;SZT;STORCK;0;PLN
4107501;04.02.2024;0;SZT;STORCK;0;PLN
4112001;04.02.2024;0;SZT;STORCK;0;PLN
4112002;04.02.2024;0;SZT;STORCK;0;PLN
4112011;04.02.2024;0;SZT;STORCK;0;PLN
4112012;04.02.2024;0;SZT;STORCK;0;PLN
4112021;04.02.2024;0;SZT;STORCK;0;PLN
5004001;04.02.2024;0;KG;ASTRA;0;PLN
6101026;04.02.2024;0;SZT;ROSHEN;0;PLN
6101027;04.02.2024;0;SZT;ROSHEN;0;PLN
6108202;04.02.2024;0;SZT;ROSHEN;0;PLN
6709011;04.02.2024;0;SZT;DR OETKER;0;PLN
6709012;04.02.2024;0;SZT;DR OETKER;0;PLN
6709013;04.02.2024;0;SZT;DR OETKER;0;PLN
6775001;04.02.2024;252;SZT;DR OETKER;451,08;PLN
6775001A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775002;04.02.2024;0;SZT;DR OETKER;0;PLN
6775002A;04.02.2024;79;SZT;DR OETKER;113,76;PLN
6775003;04.02.2024;148;SZT;DR OETKER;264,92;PLN
6775003A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775004;04.02.2024;216;SZT;DR OETKER;386,64;PLN
6775004A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775005;04.02.2024;5466;SZT;DR OETKER;7871,04;PLN
6775005A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775006;04.02.2024;172;SZT;DR OETKER;307,88;PLN
6775006A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775007;04.02.2024;82;SZT;DR OETKER;146,78;PLN
6775007A;04.02.2024;233;SZT;DR OETKER;335,52;PLN
6775008;04.02.2024;180;SZT;DR OETKER;322,2;PLN
6775008A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775009;04.02.2024;60;SZT;DR OETKER;107,4;PLN
6775009A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775010;04.02.2024;210;SZT;DR OETKER;375,9;PLN
6775010A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775011;04.02.2024;0;SZT;DR OETKER;0;PLN
6775011A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775012;04.02.2024;0;SZT;DR OETKER;0;PLN
6775012A;04.02.2024;0;SZT;DR OETKER;0;PLN
6775101;04.02.2024;0;SZT;DR OETKER;0;PLN
6775102;04.02.2024;143;SZT;DR OETKER;255,97;PLN
6775501;04.02.2024;0;SZT;DR OETKER;0;PLN
6775502;04.02.2024;0;SZT;DR OETKER;0;PLN
6775503;04.02.2024;0;SZT;DR OETKER;0;PLN
6776001;04.02.2024;162;SZT;DR OETKER;155,52;PLN
6776002;04.02.2024;197;SZT;DR OETKER;189,12;PLN
6776003;04.02.2024;68;SZT;DR OETKER;65,28;PLN
6776004;04.02.2024;49;SZT;DR OETKER;47,04;PLN
6776005;04.02.2024;202;SZT;DR OETKER;193,92;PLN
6776006;04.02.2024;252;SZT;DR OETKER;241,92;PLN
6776007;04.02.2024;192;SZT;DR OETKER;184,32;PLN
6776008;04.02.2024;0;SZT;DR OETKER;0;PLN
6776101;04.02.2024;0;SZT;DR OETKER;0;PLN
6776102;04.02.2024;0;SZT;DR OETKER;0;PLN
6776103;04.02.2024;0;SZT;DR OETKER;0;PLN
6776151;04.02.2024;0;SZT;DR OETKER;0;PLN
6776152;04.02.2024;0;SZT;DR OETKER;0;PLN
6776153;04.02.2024;0;SZT;DR OETKER;0;PLN
6776154;04.02.2024;0;SZT;DR OETKER;0;PLN
6776155;04.02.2024;0;SZT;DR OETKER;0;PLN
6776201;04.02.2024;186;SZT;DR OETKER;210,18;PLN
6776202;04.02.2024;308;SZT;DR OETKER;348,04;PLN
6776203;04.02.2024;447;SZT;DR OETKER;505,11;PLN
6776204;04.02.2024;148;SZT;DR OETKER;167,24;PLN
6776205;04.02.2024;341;SZT;DR OETKER;385,33;PLN
6776206;04.02.2024;244;SZT;DR OETKER;275,72;PLN
6776207;04.02.2024;0;SZT;DR OETKER;0;PLN
6776231;04.02.2024;1;SZT;DR OETKER;1,54;PLN
6776232;04.02.2024;0;SZT;DR OETKER;0;PLN
6776233;04.02.2024;0;SZT;DR OETKER;0;PLN
6776234;04.02.2024;1;SZT;DR OETKER;1,54;PLN
6776235;04.02.2024;0;SZT;DR OETKER;0;PLN
6776237;04.02.2024;0;SZT;DR OETKER;0;PLN
6776238;04.02.2024;142;SZT;DR OETKER;173,24;PLN
6776239;04.02.2024;0;SZT;DR OETKER;0;PLN
6776251;04.02.2024;0;SZT;DR OETKER;0;PLN
6776252;04.02.2024;0;SZT;DR OETKER;0;PLN
6776253;04.02.2024;0;SZT;DR OETKER;0;PLN
6776254;04.02.2024;0;SZT;DR OETKER;0;PLN
6776255;04.02.2024;0;SZT;DR OETKER;0;PLN
6776271;04.02.2024;0;SZT;DR OETKER;0;PLN
6776272;04.02.2024;0;SZT;DR OETKER;0;PLN
6776273;04.02.2024;0;SZT;DR OETKER;0;PLN
6776274;04.02.2024;0;SZT;DR OETKER;0;PLN
6776301;04.02.2024;203;SZT;DR OETKER;312,62;PLN
